CREF ;CDETALLE ;IDFAMILIA ;CFORMATO ;LKIT ;LPESO ;NBENEFPVP ;NCOSTEDIV ;NCOSTEPROM ;NPCONIVA ;NPVP ;NSTOCKMAX ;NSTOCKMIN 
40CL6030;CU?A DE LLANTA 60 X 30;40;;0;0;0;1656;9,95;0;0;0;0
40CL9030;CU?A DE LLANTA 90 X 30;40;;0;0;0;10,55;10,55;0;0;0;0
40PC00P1;PILAR CONICO DE 60MM;40;;0;0;30;9,19;9,19;14,0892;11,94;0;0
40PC00P2;PILAR CONICO DE 50MM;40;;0;0;30;6,7;6,7;10,266;8,7;0;0
40PC00P3;PILAR CONICO DE 40MM;40;;0;0;30;4,83;4,83;7,3986;6,27;0;0
40PINK-20AC1300;PILAR KINEGRIP K-20 TRASERO EN ACERO DE 1300 M.M.;40;;0;0;0;94,78;94,78;149,6358;126,81;0;0
40PKINK-4ACD120;PILAR KINEGRIP K-4 EN ACERO DE 120 X 1000 M.M.;40;;0;0;0;95,44;95,44;150,8866;127,87;0;0
40PKINK-20D120;PILAR KINEGRIP K-20 DE ALUMINIO DE 120 X 1300 M.M.;40;;0;0;0;163,4;163,4;242,549;205,55;0;0
40PKINK-20D1300;PILAR KINEGRIP K-20 DELANTERO EN ALUMINIO DE 1300 M.M.;40;;0;0;0;112,93;112,93;204,9896;173,72;0;0
41.CARRET.45;CARRETE TENSOR REFORZADO CORTO CON TUBO DE 45 DIAMET.;41;;0;0;0;0;0;37,76;32;0;0
41CA0001;CARRETE TENSOR DE GRAN TONELAJE;41;;0;0;30;9,62;9,62;41,3;35;0;0
41CA0002;CARRETE TENSOR PEQUE?O (TUBO DE 40);41;;0;0;30;9,02;9,02;29,5;25;0;0
41CA0003;CARRETE TENSOR PEQUE?O DESMONTABLE;41;;0;0;0;0;0;29,5;25;0;0
41CA0005;CARRETE TENSOR MEDIANO (TUBO DE 60);41;;0;0;30;12,5;10,22;40,12;34;0;0
42.CABLEESP.ZEPRO;CABLE ESPIRAL ORIGINAL PARA MANDO A DISTANCIA ZEPRO;42;;0;0;0;0;0;70,446;59,7;0;0
42.CONECTOR;CONECTOR CON CABLE PARA TRANSDUCTOR DE PRESION;42;;0;0;0;11,47;11,47;18,054;15,3;0;0
42.CONECTORMICRO;CONECTOR MICRO DANFOSS;42;;0;0;0;0;0;78,8948;66,86;0;0
42.FUSIBLE 175 AMP;FUSIBLE DE 175 AMPERIOS;42;;0;0;0;3,66;3,66;8,6376;7,32;0;0
42.FUSIBLE.16;FUSIBLE DE VIDRIO DE 16 AMPERIOS;42;;0;0;0;0;0;0,295;0,25;0;0
42.FUSIBLE.50;FUSIBLE FRENO ELECTRICO 50 AMPERIOS;42;;0;0;0;0;0;1,77;1,5;0;0
42.PILOTO 7SERV.IV;PILOTO COMPLETO DE 7 SERVICIOS IVECO;42;;0;0;0;0;41,2;63,484;53,8;0;0
42.PILOTOCOMPLETO;PILOTO COMPLETO DE 6 SERVICIOS TIPO IRAZU;42;;0;0;0;37,26;37,26;68,44;58;0;0
42.PILOTOCURVOTRIC;PILOTO CURVO TRICOLOR TIPO LED;42;;0;0;0;19,5;19,5;29,913;25,35;0;0
42.TECLA CABINA;INTERRUPTOR DE TECLA PARA CABINA;42;;0;0;0;8;0;18,88;16;0;0
42.TULIPA.NISSAN;TULIPA PILOTO NISSAN;42;;0;0;0;17,5;0;29,5;25;0;0
42BAS7POL;BASE DE 7 POLOS;42;;0;0;0;5,26;5,26;9,9238;8,41;0;0
42BAS12V;BASE 07 TOM. ALUM. 12 V.;42;;0;0;40;2,13;2,13;3,5164;2,98;0;0
42BASE.7POLOS;BASE 7 POLOS 24 V. EMPOTRAR (PI?A);42;;0;0;30;10,01;10,01;15,3518;13,01;0;0
42CABLE TIR.;CABLE FORRADO PARA PRECINTO TIR (46 METROS);42;;0;0;0;19,35;0;30,8216;26,12;0;0
42CABLPREC.1;CABLES DE PRECINTAR (UNIDAD);42;;0;0;0;0;0;40,8988;34,66;0;0
42CAM4HIFRENOELECT;CABLE MANGUERA DE 4 HILOS DE FRENO ELECTRICO (METRO);42;;0;0;0;0;0;8,0272;6,92;0;0
42CB0D80;CAPTAFAROS DE RED BLANCO D80 C/T;42;;0;0;75;0,41;0;0,8496;0,72;0;0
42CC0ASD;CAJA CONTACTORES ASD;42;;0;0;20;132,22;0;187,2306;158,67;0;0
42CC1805;CUCHILLA 18 X 0,5MM;42;;0;0;30;0,24;0;0,3658;0,31;0;0
42CLA12V;CLAVIJA DE 7 POLOS;42;;0;0;40;1,88;1,88;11,7056;9,92;0;0
42CM7HILOS;CABLE MANGUERA DE 7 HILOS (METRO);42;;0;0;0;1,77;1,77;2,478;2,1;0;0
42CM2075;CABLE MANGUERA 2 X 0,75 (METROS);42;;0;0;35;0,23;0;0,3658;0,31;0;0
42CM4075;CABLE MANGUERA 4 X 0,75;42;;0;0;40;0,37;0,37;0,6018;0,51;0;0
42CO0001;CONMUTADOR FRENO ELECTRICO;42;;0;0;25;40,27;0;59,3894;50,33;0;0
42CONECTOR.BAT;CONECTOR BATERIA P-4000;42;;0;0;0;12;17,13;35,4;30;0;0
42CONEL24VIMPL;CONECTOR ELECTRICO 24 V IMPLEMENTOS (ROJO) UNIDAD;42;;0;0;0;0;0;23,2;20;0;0
42CONSENINCLINACIO;CONECTOR SENSOR DE INCLINACION (GR?A);42;;0;0;0;0;0;20,532;17,7;0;0
42CRISTALPLAF.;CRISTAL RECAMBIO PLAFON;42;;0;0;50;5,3;5,3;9,381;7,95;0;0
42CTCGRU;CABLE TOMA CORRIENTE GRUESO (METRO);42;;0;0;0;2,7;2,7;4,1536;3,52;0;0
42ESPIRAL EXT.6HIL;CABLE EXTENSIBLE DE 6 HILOS (UNIDAD) MANDO A DISTANCIA PLATAFORMA;42;;0;0;50;11,42;11,42;29,264;24,8;0;0
42FOC.TRAS.1;FOCO DE TRABAJO (TRASERO) CON MONTAJE INCLUIDO;42;;0;0;0;110,42;110,42;179,9618;152,51;0;0
42IN0001;INTERRUPTOR ESTANCO 2 POSICIONES;42;;0;0;30;5,11;5,11;7,8352;6,64;0;0
42LA0001;LAMPARA PLAFONIERS 24V 5W;42;;0;0;35;0,27;0,27;0,7906;0,67;0;0
42LA0003;LAMPARA PLAFONIERS 12V 5W;42;;0;0;35;0,21;0,21;0,7906;0,67;0;0
42LA0004;LAMPARA PILOTO 24V-5W;42;;0;0;50;0,23;0,23;0,3776;0,32;0;0
42LA0005;LAMPARA PILOTO 24V-21W;42;;0;0;40;0,35;0,35;0,5782;0,49;0;0
42LA0006;LAMPARA PILOTO 2P, 12- 5W;42;;0;0;40;0,27;0,27;0,4484;0,38;0;0
42LA0007;LAMPARA PILOTO 2P, 24V-5W;42;;0;0;30;0,46;0,46;0,708;0,6;0;0
42LA0243;LAMPARA 24V 3W BA 7S;42;;0;0;40;0,57;0;0,9558;0,81;0;0
42LU0001;LUZ CONTROL;42;;0;0;30;3,01;0;4,6138;3,91;0;0
42MA0010;FUNDA PARA CABLE MACARRON 10MM;42;;0;0;40;0,18;0,18;0,295;0,25;0;0
42MA0012;MACARRON 12MM;42;;0;0;30;0,19;0;0,2832;0,24;0;0
42PF0001;PORTA-FUSIBLES;42;;0;0;40;0,66;0;1,0974;0,93;0;0
42PI07SERV;TULIPA PILOTO VOLVO, MAN. IVECO,;42;;0;0;0;45,99;0;41,536;35,2;0;0
42PI7SERVC.MERC;PILOTO COMPLETO DE 7 SERVICIOS MERCEDES;42;;0;0;0;46;46;99,12;84;0;0
42PI0161;PILOTO MATRICULA COLOR NEGRO;42;;0;0;30;550;3,31;5,3218;4,51;0;0
42PI0172;PILOTO CURVO HOMOLOGADO, 1LAMPARA, ROJO Y BLANCO;42;;0;0;30;1450;8,71;14,7146;12,47;0;0
42PI0202;PILOTO CUADRADO, 1POLO COLOR ROJO O BLANCO;42;;0;0;40;1,21;1,21;2,0178;1,71;0;0
42PI0220;PLAFON INTERIOR FURGON DOS PORTALAMPARAS;42;;0;0;30;8,59;8,59;14,7146;12,47;0;0
42PI0221;PLAFON INTERIOR FURGON EMPOTRABLE;42;;0;0;0;15;0;29,5;25;0;0
42PI0303;PILOTO COLGANTE DOBLE RINDER;42;;0;0;0;16,72;16,72;0;0;0;0
42PI0333;TERCERA LUZ DE FRENO;42;;0;0;50;33,06;0;58,5044;49,58;0;0
42PI0644;PILOTO LATERAL AMBAR PEQUE?O;42;;0;0;30;2,98;2,98;5,3218;4,51;0;0
42PI0653;PILOTO LATERAL AMBAR GRANDE;42;;0;0;35;3,16;3,16;5,8528;4,96;0;0
42PI0659;PILOTO COLGANTE DOBLE MOD.659;42;;0;0;30;9,02;9,02;13,8296;11,72;0;0
42PI0843;PILOTO ROJO COLGANTE, REFLEX MOD. RI-843;42;;0;0;30;5,98;5,98;9,1804;7,78;0;0
42PI0845;PILOTO ROJO COLGANTE MOD 845;42;;0;0;30;1525;9,17;14,1836;12,02;0;0
42PI0900;PILOTO GALIBO BLANCO O ROJO 900 RECTANGULAR;42;;0;0;30;2,4;2,4;7,434;6,3;0;0
42PIC7SERV.NISSAN;PILOTO COMPLETO 7 SERVICIOS NISSAN;42;;0;0;0;52,8;52,8;84,96;72;0;0
42PIG0901;PILOTO GALIBO DE ANCHURA CON SOPORTE DE GOMA;42;;0;0;0;0;0;17,7;15;0;0
42REL.CONM.24;RELE DE CONMUTACION 24 V. 20.A;42;;0;0;50;2,55;2,55;4,5194;3,83;0;0
42RP0210;RELE DOBLE POLIVALENTE 2 X 10;42;;0;0;40;3,01;0;4,9678;4,21;0;0
42RX701A;REFLECTOR NARANJA REMACHABLE, MOD. 701-11-A;42;;0;0;35;0,87;0,87;1,3806;1,17;0;0
42SOPORT.FRENO EL.;SOPORTE FRENO ELECTRICO;42;;0;0;50;6,7;6,7;11,859;10,05;0;0
42TD4445;TERMINAL DESNUDO 4445;42;;0;0;50;0,06;0,06;0,1062;0,09;0;0
42TE4498;TERMINAL DESNUDO 4498;42;;0;0;100;0,03;0,03;0,0708;0,06;0;0
42TR00C2;TRIANGULO REFLECTANTE ROJO C/2 AGUJEROS;42;;0;0;75;0,55;0;1,1328;0,96;0;0
42TRANSD.850;TRANSDUCTOR DE PRESION PARA GRUAS;42;;0;0;0;83,46;63,11;131,3104;111,28;0;0
43.A.T.P.ISOTERMO;ATP (DUPLICADO DE CERTIFICADO PARA ISOTERMO);43;;0;0;0;60;60;106,2;90;0;0
43.PULS.FALLEBA;CIERRE DE FALLEBA (PULSADOR);43;;0;0;0;0;0;12,7676;10,82;0;0
43.SEG.MANETA;SEGURO DE MANETA FALLEBA (PUSH);43;;0;0;0;0;0;16,52;14;0;0
43CAMB.ACINOX.3/4;CAMBRON EN ACERO INOXIDABLE PARA FALLEBA DE 3/4;43;;0;0;0;0;0;10,62;9;0;0
43CAMB.FORJA 3/4;CAMBRON DE FORJA PARA FALLEBA DE 3/4 CON LLAVE;43;;0;0;0;3,97;3,97;6,1006;5,17;0;0
43CE00001;BOMBIN FALLEBA CON LLAVE (SOLO);43;;0;0;40;1,95;1,95;8,26;7;0;0
43CERR.EMPOT.;CERRADURA EMPOTRABLE CON LLAVE INOXIDABLE (GRANDE);43;;0;0;30;9,52;9,52;14,5966;12,37;0;0
43CI0001;CIERRE PARA MANETA DE FALLEBA;43;;0;0;30;5,26;5,26;30,1726;25,57;0;0
43CI0034;KIT DE DOS CIERRES PARA FALLEBA DE TRES CUARTOS;43;;0;0;35;11,09;11,09;17,6764;14,98;0;0
43CI0201;CIERRE DE SEGURIDAD FALLEBA DIAM. 25 MM.;43;;0;0;0;60;63,11;112,1;95;10;5
43FALLEBA 3/4;FALLEBA EXTERIOR DE 3/4 ZINCADA COMPLETA (SIN TUBOS);43;;0;0;0;37;0;90,86;77;0;0
43FALLEBA CONTENED;FALLEBA COMPLETA TIPO CONTENEDOR;43;;0;0;0;0;0;52,4746;44,47;0;0
43FE0001;CIERRE H. FALLEBA GRANDE;43;;0;0;50;0,97;0,97;1,711;1,45;0;0
43FE1/2.AC.INOX.;FALLEBA DE 1/2 EXTER.C/LLAVE ACER.INOX.COMPLETA (SIN TUBO);43;;0;0;50;50,01;45,44;86,317;73,15;0;0
43FE0034;FALLEBA EXTERIOR DE 1/2 ZINCADA CON LLAVE COMPLETA (SIN TUBO);43;;0;0;40;27,09;26,44;53,1;45;0;0
43LEVFORJA DE 3/4;LEVA DE FORJA PARA FALLEBA 3/4 CON LLAVE;43;;0;0;0;3,52;3,52;5,4044;4,58;0;0
43MA0001;MANETA DE FALLEBA;43;;0;0;35;11,61;11,61;24,78;21;0;0
43MU0034;MUELLE PARA FALLEBA DE 3/4;43;;0;0;0;0,33;0,33;4,13;3,5;0;0
43PUENFALCOM;PUENTE DE FALLEBA COMPLETO (CON PLASTICOS);43;;0;0;0;0;0;5,6758;4,81;0;0
44.B.SUJEC;BARRA DE SUJECION EN ACERO DE CREMALLERA CON TACO DE GOMA;44;;0;0;0;30;0;76,7;65;0;0
44.B.SUJEC.;BARRA ALUMINIO PARA SUJECION DE CARGA REGULABLE (TERMINA EN TACO DE GOMA);44;;0;0;0;28,64;28,64;96,76;82;0;0
44.COLCHON TERMICO;COLCHON TERMICO PARA INTERIOR FURGON;44;;0;0;0;460;500;826;700;0;0
44.PINZA CORREDIZA;PINZA CORREDIZA O SOPORTE PARA BARRA TIPO ANCRA;44;;0;0;0;23,9;23,9;45,1232;38,24;0;0
44.RAIL.ALUMINIO;BARRA ALUMINIO DE 3.000 M.M. ANCRA;44;;0;0;0;41,63;41,63;78,5998;66,61;0;0
44BT0001;BARRA INTERIOR, PARA SUJECCION DE CARGA (CON MUELLE ), PARA PERFIL ESLINGA;44;;0;0;0;21,1;0;64,9;55;0;0
45.AMORT.800;AMORTIGUADOR DE 1500 NW. DE 800 M.M.LARGO;45;;0;0;0;0;0;42,48;36;0;0
45.AMORTIG.1200;AMORTIGUADOR DE GAS 1200 NW DE 700 M.M. DE LARGO;45;;0;0;0;9,99;9,99;35,4;30;0;0
45.AMORTIG.PORTERA;AMORTIGUADOR PARA CARRO DE ARQUILLADA;45;;0;0;0;5,73;5,73;17,7;15;0;0
45AM0A80;AMORTIGUADOR DE GAS DE 70KG LARGO;45;;0;0;0;0;0;0;0;0;0
45AM0025;AMORTIGUADOR DE GAS PARA 25 KG;45;;0;0;50;6,04;6,04;10,6436;9,02;0;0
45AM0030;AMORTIGUADOR DE GAS DE 30 KG.;45;;0;0;0;5,65;5,65;10,9268;9,26;0;0
45AM0035;AMORTIGUADOR DE GAS PARA 35KG;45;;0;0;0;6,16;6,16;11,21;9,5;0;0
45AM0040;AMORTIGUADOR DE GAS PARA 45 KG;45;;0;0;75;6,31;6,31;13,1216;11,12;0;0
45AM0050;AMORTIGUADOR DE GAS DE 50 KG.;45;;0;0;0;5,65;5,65;14,8916;12,62;0;0
45AM0080;AMORTIGUADOR DE GAS PARA 80O NW. 600 M.M. LARGO TOTAL;45;;0;0;30;9,62;45,06;31,86;27;0;0
45AM0100;AMORTIGUADOR DE GAS DE 1.000 M.M.;45;;0;0;0;43,57;43,57;93,6094;79,33;0;0
45AM0135;AMORTIGUADOR DE GAS PARA 130 KG;45;;0;0;0;0;0;0;0;0;0
45AM0150;AMORTIGUADOR DE GAS 1500 NW. DE 700 M.M. DE LARGO;45;;0;0;0;12,84;37,27;37,76;32;0;0
45AM1060;AMORTIGUADOR DE GAS PARA 60O NW. 50O M.M. LARGO ABIERTO;45;;0;0;50;5,77;5,77;31,86;27;0;0
46GC000B1;GANCHO PARA CARNE;46;;0;0;0;0;0;7,021;5,95;0;0
46GC0001;GANCHO PARA CARNE, ACERO INOXIDABLE, ARTICULADO;46;;0;0;30;5,77;5,77;8,8618;7,51;0;0
46GC0002;JUEGO ARANDELAS PARA GANCHOS, 14MM, UNA DE NYLON Y OTRA DE ACERO INOXIDABLE;46;;0;0;0;0;0;0;0;0;0
46GC0003;JUEGOS SOPORTES PARA CARRIL CON CADENA RETENEDOR, ACERO INOXIDABLE;46;;0;0;0;0;0;0;0;0;0
46GC0004;CARRIL PARA GANCHOS, ALUMINIO ANODIZADO;46;;0;0;0;0;0;0;0;0;0
47.BISAGRA CONTINU;BISAGRA CONTINUA EN ALUMINIO DE 2.800 M.M.;47;;0;0;0;71,43;71,43;133,34;113;0;0
47BI00B1;BISAGRA PLANA ACERO INOXIDABLE;47;;0;0;30;5,11;5,11;8,5078;7,21;0;0
47BI00B2;BISAGRA DE CAJON CINCADA;47;;0;0;0;3,13;3,13;5,4988;4,66;0;0
47BI0001;BISAGRA FURGON;47;;0;0;0;0;0;0;0;0;0
47BI0002;BISAGRA TRES AGUJEROS ANTIRROBO GR/SOP BAJO CINC;47;;0;0;40;5,68;5,68;9,3928;7,96;0;0
47BI0003;BISAGRA FURGON TRASERA TRES AGUJEROS SIN PUENTE PARA SOLDAR;47;;0;0;0;7,51;7,51;16,52;14;0;0
47BI0004;BISAGRA DE FURGON CUATRO AGUJEROS MODO TAMBRE;47;;0;0;0;7,51;7,51;21,24;18;0;0
47BI0005;BISAGRA AIEREACION CORTA INOX;47;;0;0;30;2,91;2,91;4,6138;3,91;0;0
47BI0012;PUENTE PARA BISAGRA TRASERA;47;;0;0;0;0,96;0,96;0;0;0;0
47BIBASC DE 30;BISAGRA BASCULANTE EJE DE 30 M.M.;47;;0;0;0;0;38;56,64;48;0;0
47BIBASC DE 40;BISAGRA BASCULANTE EJE DE 40 M.M.;47;;0;0;0;0;38;63,72;54;0;0
47BISAG.FURG.INOX;BISAGRA INOXIDABLE DE 220 LARGO 3 TALADROS;47;;0;0;0;0;0;14,16;12;0;0
47BIVF01;BISAGRA VENTANA FURGON FRIG. INOX.;47;;0;0;40;3,55;3,55;5,8528;4,96;0;0
48.LLAVE ARQUILLA;LLAVE DE ARQUILLA;48;;0;0;0;1,8;1,8;5,546;4,7;0;0
48CECAJ.TERMOP;CERRADURA DE CAJON TERMOPLASTICO;48;;0;0;50;0;6,61;11,7056;9,92;0;0
48CERRADU.ARQUILLA;CERRADURA DE ARQUILLA;48;;0;0;0;3,8;3,8;11,4608;9,88;0;0
48CI0001;CIERRE COMPLETO CON LLAVE CUADRADA;48;;0;0;30;7,78;7,78;11,9298;10,11;0;0
49.SOPORT.ANTI-EMP;SOPORTE ANTIEMPOTRAMIENTO LATERAL;49;;0;0;0;8,24;8,24;19,4464;16,48;0;0
49.SOPORT.KIT.ANTI;SOPORTE KIT ANTIEMPOTRAMIENTO COMPLETO;49;;0;0;0;8,71;8,71;29,5;25;0;0
49.SOPORT.SINEBLOC;SOPORTE SINEMBLOC;49;;0;0;0;16;16;24,544;20,8;0;0
49BR0104;BROCA HSS 1010-4;49;;0;0;30;0,58;0,58;0,8968;0,76;20;3
49BR0105;BROCA HSS 1010-5;49;;0;0;30;0,78;0,78;1,2036;1,02;20;3
49BR0106;BROCA HSS 1010-6;49;;0;0;0;1,01;1,01;1,1918;1,01;0;0
49BR0107;BROCA HSS 1010-7;49;;0;0;30;1,38;1,38;2,1122;1,79;40;3
49BR0108;BROCA HSS 1010-8;49;;0;0;30;1,62;1,62;2,4898;2,11;40;3
49BR0110;BROCA HSS 1010-10MM;49;;0;0;30;1;1;1,534;1,3;20;3
49BR0115;BROCA HSS 1010-11.5;49;;0;0;30;1;1;1,534;1,3;20;2
49BR0125;BROCA HSS 12,5MM;49;;0;0;0;763;0;5,4162;4,59;20;2
49BR0140;BROCA HSS 1010-14;49;;0;0;0;6,67;6,67;7,8706;6,67;0;0
49BR0145;BROCA HSS 1010-14,5;49;;0;0;0;7,17;0;8,4606;7,17;0;0
49BR0160;BROCA HSS 1010-16;49;;0;0;0;8,84;8,84;10,4312;8,84;0;0
49BR0165;BROCA HSS 1110-16,5;49;;0;0;0;16,47;16,47;19,4346;16,47;0;0
49BR1052;BROCA HSS 1010-5.25;49;;0;0;0;0,83;0,83;0,9794;0,83;20;3
49BR01550;BROCA HSS 1010-5.50;49;;0;0;30;1;1;1,534;1,3;20;3
49PB0010;PORTABROCAS CIERRE RAPIDO;49;;0;0;0;34,03;34,03;40,1554;34,03;0;0
49SCOTA51;SIERRA CORONA 51 PARA TALADRO;49;;0;0;50;11,42;11,42;20,2134;17,13;0;0
49SOPSCTA;SOPORTE SIERRA CORONA TALADRO;49;;0;0;50;17,43;17,43;30,8452;26,14;0;0
50TA0015;TABLERO FINLANDES 1500 X 2150 X 15MM;50;;0;0;30;0;47,79;37,76;32;0;0
50TA0018;TABLERO FINLANDES 1525 X 2500 X 18MM;50;;0;0;0;0;65,89;44,84;38;0;0
50TA0030;TABLERO FINLANDES 1220 X 3050 X 30MM;50;;0;0;30;114,05;114,05;59;50;0;0
50TA0114;TABLERO FINLANDES 1525 X 2250 X 14 MM;50;;0;0;0;0;0;47,2;40;0;0
50TA1024;TABLERO FINLANDES 1525 X 2500 X 24MM (MT.CUADRADO);50;;0;0;30;23,62;21,7;49,56;42;0;0
51TU3010;TUBO CUADRADO ACERO INOXIDABLE 50 X 50;51;;0;0;0;0;0;0;0;0;0
51TU3015;TUBO RECTANGULAR ACERO INOXIDABLE 30 X 15 X 1,5;51;;0;0;0;3,55;3,55;4,189;3,55;0;0
51TU3030;TUBO CUADRADO ACERO INOXIDABLE 30 X 30 X 1,5;51;;0;0;0;4,48;4,48;6,8794;5,83;0;0
51TU4040;TUBO CUADRADO ACERO INOXIDABLE 40 X 40 X 1,5;51;;0;0;0;6,03;6,03;7,1154;6,03;0;0
52CH0015;CHAPA ACERO INOXIDABLE 3000 X 1500 X 1,5;52;;0;0;0;2,61;2,61;3,0798;2,61;0;0
52CH0025;CHAPA ACERO INOXIDABLE 3000 X 1500 X 2,5;52;;0;0;0;2,58;2,58;3,0444;2,58;0;0
52CH2004;CHAPA ACERO INOXIDABLE 2000 X 1000 X 4;52;;0;0;0;2,28;2,28;2,6904;2,28;0;0
52CHDAMERO;CHAPA DAMERO DE 3.000 X 1.500 X 4 M.M. + PALILLOS;52;;0;0;0;211;211;0;0;0;0
53TC1615;TUBO CUADRADO 16 X 16 X 1,5 M.M.;53;;0;0;40;0,54;0,54;0,8968;0,76;0;0
53TC2020;TUBO CUADRADO 20 X 20 X 1,5 MM;53;;0;0;0;0,51;0,51;0,6018;0,51;0;0
53TC2515;TUBO CUADRADO 25 X 1,5MM;53;;0;0;0;0,53;0,53;0,6254;0,53;0;0
53TC3015;TUBO CUADRADO 30 X 1,5MM;53;;0;0;40;0,39;0,39;0,649;0,55;0;0
53TC4002;TUBO CUADRADO 40 X 2 MM;53;;0;0;40;0,46;0,46;0,7552;0,64;0;0
53TC5002;TUBO CUADRADO 50 X 2 MM;53;;0;0;0;0;0,5;0,7198;0,61;0;0
53TC5003;TUBO CUADRADO 50 X 50 X 3MM;53;;0;0;0;0,5;0,5;0,59;0,5;0;0
53TC8080;TUBO CUADRADO DE 80 EN 3MM;53;;0;0;20;0;3,08;4,366;3,7;0;0
53TR1030;TUBO RECTANGULAR 100 X 30 X 2 MM;53;;0;0;40;0,59;0,59;0,9794;0,83;0;0
53TR1040;TUBO RECTANGULAR 100 X 40 X 2 M.M.;53;;0;0;40;0,51;0,51;0,8496;0,72;0;0
53TR1050;TUBO RECTANGULAR 100 X 50 X 2 MM;53;;0;0;40;0,66;0,66;1,0856;0,92;0;0
53TR1053;TUBO RECTANGULAR 100 X 50 X 3 M.M.;53;;0;0;40;0,55;0,55;0,9204;0,78;0;0
53TR1060;TUBO RECTANGULAR 100 X 60 X 3 M.M.;53;;0;0;40;0,53;0,53;0,885;0,75;0;0
53TR3010;TUBO RECTANGULAR 30 X 10 X 1,5MM;53;;0;0;40;0,51;0,51;0,8496;0,72;0;0
53TR3020;TUBO RECTANGULAR 30 X 20 X 1,5 MM;53;;0;0;40;0,47;0,47;0,7906;0,67;0;0
53TR3025;TUBO RECTANGULAR 30 X 25 X 1,5 MM;53;;0;0;40;0,48;0,48;0,7906;0,67;0;0
53TR3515;TUBO RECTANGULAR 35 X 15 X 1,5MM;53;;0;0;40;0,53;0,53;0,885;0,75;0;0
53TR3520;TUBO RECTANGULAR 35 X 20 X 1,5 M.M.;53;;0;0;40;0,53;0,53;0,885;0,75;0;0
53TR4010;TUBO RECTANGULAR 40 X 10 X 1,5MM;53;;0;0;40;0,59;0,59;0,9676;0,82;0;0
53TR4020;TUBO RECTANGULAR 40 X 20 X 1,5 MM;53;;0;0;40;0,46;0,46;0,7552;0,64;0;0
53TR4030;TUBO RECTANGULAR 40 X 30 X 1,5 M.M.;53;;0;0;40;0,39;0,39;0,649;0,55;0;0
53TR5020;TUBO RECTANGULAR 50 X 20 X 1,5 MM;53;;0;0;0;0,5;0,5;0,59;0,5;0;0
53TR6040;TUBO RECTANGULAR 60 X 40;53;;0;0;0;0;0;0;0;0;0
53TRE141;TUBO REDONDO 14 X 1,5 M.M.;53;;0;0;40;0,73;0,73;1,2154;1,03;0;0
53TRE251;TUBO REDONDO 25 X 1,5 M.M.;53;;0;0;40;0,51;0,51;0,8496;0,72;0;0
54UH0040;"FORMA "" U "" DE HIERRO DE 40";54;;0;0;30;0,4;0,4;0,6136;0,52;0;0
54UH0050;"FORMA "" U "" DE HIERRO DE 50";54;;0;0;0;0,38;0,38;0,4484;0,38;0;0
54UH0070;"FORMA "" U "" DE HIERRO DE 70";54;;0;0;0;0;0;0;0;0;0
54UH0080;"FORMA "" U "" DE HIERRO DE 80";54;;0;0;0;0,33;0,33;0,3894;0,33;0;0
54UH0100;"FORMA "" U "" DE HIERRO DE 100";54;;0;0;0;0,35;0,35;0,413;0,35;0;0
54UH0120;"FORMA "" U "" DE HIERRO DE 120";54;;0;0;0;0,35;0,35;0,413;0,35;0;0
54UH0140;"FORMA "" U "" DE HIERRO DE 140";54;;0;0;0;0,35;0,35;0,413;0,35;0;0
54UH0160;"FORMA "" U "" DE HIERRO DE 160";54;;0;0;0;0,37;0,37;0,4366;0,37;0;0
54UH0180;"FORMA "" U "" DE HIERRO DE 180 MM";54;;0;0;0;0,4;0,4;0,472;0,4;0;0
54UH0200;"FORMA ""U"" HIERRO DE 200";54;;0;0;0;0;10,34;0;0;0;0
55CN0002;CHAPA NEGRA 6000 X 1500 X 2 M.M.;55;;0;0;0;0,42;0,42;0,4956;0,42;0;0
55CN0003;CHAPA NEGRA 3000 X 1500 X 3 M.M.;55;;0;0;40;0;0,23;0;0;0;0
55CN0004;CHAPA NEGRA 4MM;55;;0;0;0;0,39;0,39;0,4602;0,39;0;0
55CN0005;CHAPA NEGRA 5MM;55;;0;0;0;0,4;0,4;0,472;0,4;0;0
55CN0006;CHAPA NEGRA 2000 X 1000 X 6 M.M.;55;;0;0;40;0,4;0,4;0,6608;0,56;0;0
55CN0008;CHAPA NEGRA 8MM;55;;0;0;0;0,39;0,39;0,4602;0,39;0;0
55CN0015;CHAPA NEGRA 2000 X 1000 X 1,5 M.M.;55;;0;0;40;0,44;0,44;0,9322;0,79;0;0
55CN0025;CHAPA NEGRA 2000 X 1000 X 2,5 M.M.;55;;0;0;40;0,41;0,41;0,6844;0,58;0;0
55CN2010;CHAPA NEGRA 2000 X 1000 X 2 M.M.;55;;0;0;20;0;0;0,6254;0,53;0;0
55CN2013;CHAPA NEGRA 2000 X 1000 X 3 M.M.;55;;0;0;40;0,36;0,36;0,59;0,5;0;0
55CN2014;CHAPA NEGRA 2000 X 1000 X 4 M.M.;55;;0;0;40;0,36;0,36;0,59;0,5;0;0
55CN2015;CHAPA NEGRA 2000 X 1000 X 5 M.M.;55;;0;0;40;0,36;0,36;0,59;0,5;0;0
55CN20108;CHAPA NEGRA 2000 X 1000 X 6M.M.;55;;0;0;40;0,38;0,38;0,6372;0,54;0;0
